,EURJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
24,EURJPY_i,125.962,125.96,125.957,126.021,125.989,125.97933333333333,125.97449999999999,125.975,751,2020-12-21 04:45:00
25,EURJPY_i,125.96,126.005,125.952,126.018,125.985,125.99166666666667,125.995,125.98375,514,2020-12-21 05:00:00
26,EURJPY_i,126.005,126.007,125.999,126.036,126.0175,126.01400000000001,126.01225000000001,126.01175,477,2020-12-21 05:15:00
27,EURJPY_i,126.007,126.022,125.989,126.047,126.018,126.01933333333334,126.02,126.01625,429,2020-12-21 05:30:00
28,EURJPY_i,126.022,125.948,125.944,126.026,125.985,125.97266666666667,125.9665,125.985,336,2020-12-21 05:45:00
29,EURJPY_i,125.947,125.987,125.944,125.989,125.9665,125.97333333333331,125.97674999999998,125.96674999999999,263,2020-12-21 06:00:00
30,EURJPY_i,125.987,126.019,125.952,126.03,125.991,126.00033333333333,126.005,125.99699999999999,347,2020-12-21 06:15:00
31,EURJPY_i,126.019,126.019,126.019,126.06,126.0395,126.03266666666667,126.02925,126.02925,375,2020-12-21 06:30:00
32,EURJPY_i,126.019,126.031,126.005,126.043,126.024,126.02633333333334,126.0275,126.0245,299,2020-12-21 06:45:00
33,EURJPY_i,126.031,125.989,125.96,126.031,125.99549999999999,125.99333333333334,125.99225000000001,126.00275,493,2020-12-21 07:00:00
34,EURJPY_i,125.989,126.078,125.969,126.079,126.024,126.04199999999999,126.05099999999999,126.02875,603,2020-12-21 07:15:00
35,EURJPY_i,126.077,126.055,126.053,126.11,126.0815,126.07266666666668,126.06825,126.07375,395,2020-12-21 07:30:00
36,EURJPY_i,126.055,126.125,126.053,126.125,126.089,126.101,126.107,126.0895,388,2020-12-21 07:45:00
37,EURJPY_i,126.125,126.038,126.013,126.125,126.069,126.05866666666667,126.0535,126.07525,473,2020-12-21 08:00:00
38,EURJPY_i,126.038,126.067,126.008,126.067,126.0375,126.04733333333333,126.05225,126.045,446,2020-12-21 08:15:00
39,EURJPY_i,126.067,126.052,126.026,126.068,126.047,126.04866666666668,126.04950000000001,126.05325,439,2020-12-21 08:30:00
40,EURJPY_i,126.052,126.15,126.037,126.151,126.094,126.11266666666666,126.12199999999999,126.0975,562,2020-12-21 08:45:00
41,EURJPY_i,126.15,126.135,126.118,126.161,126.1395,126.13799999999999,126.13725,126.14099999999999,731,2020-12-21 09:00:00
42,EURJPY_i,126.135,126.064,126.033,126.137,126.08500000000001,126.07800000000002,126.0745,126.09225,796,2020-12-21 09:15:00
43,EURJPY_i,126.064,126.022,126.006,126.109,126.0575,126.04566666666666,126.03975,126.05025,1048,2020-12-21 09:30:00
44,EURJPY_i,126.022,126.133,126.006,126.181,126.0935,126.10666666666667,126.11325,126.0855,1137,2020-12-21 09:45:00
45,EURJPY_i,126.13,126.282,126.112,126.306,126.209,126.23333333333333,126.24549999999999,126.2075,1674,2020-12-21 10:00:00
46,EURJPY_i,126.282,126.294,126.248,126.349,126.2985,126.29700000000001,126.29625,126.29325,1101,2020-12-21 10:15:00
47,EURJPY_i,126.294,126.475,126.274,126.476,126.375,126.40833333333335,126.42500000000001,126.37975,1595,2020-12-21 10:30:00
48,EURJPY_i,126.475,126.485,126.464,126.543,126.5035,126.49733333333334,126.49425000000001,126.49175,1298,2020-12-21 10:45:00
49,EURJPY_i,126.485,126.428,126.41,126.494,126.452,126.444,126.44,126.45425,1000,2020-12-21 11:00:00
50,EURJPY_i,126.428,126.422,126.403,126.491,126.447,126.43866666666668,126.43450000000001,126.436,942,2020-12-21 11:15:00
51,EURJPY_i,126.423,126.26,126.24,126.429,126.33449999999999,126.30966666666666,126.29724999999999,126.338,1235,2020-12-21 11:30:00
52,EURJPY_i,126.261,126.289,126.219,126.32,126.2695,126.276,126.27924999999999,126.27224999999999,1438,2020-12-21 11:45:00
53,EURJPY_i,126.289,126.046,126.035,126.301,126.168,126.12733333333334,126.107,126.16775,1680,2020-12-21 12:00:00
54,EURJPY_i,126.046,125.983,125.954,126.085,126.0195,126.00733333333334,126.00125,126.017,2030,2020-12-21 12:15:00
55,EURJPY_i,125.984,126.116,125.951,126.134,126.04249999999999,126.067,126.07924999999999,126.04624999999999,1759,2020-12-21 12:30:00
56,EURJPY_i,126.113,126.116,126.038,126.16,126.09899999999999,126.10466666666666,126.10749999999999,126.10674999999999,1513,2020-12-21 12:45:00
57,EURJPY_i,126.116,126.235,126.113,126.27,126.19149999999999,126.206,126.21325,126.1835,1450,2020-12-21 13:00:00
58,EURJPY_i,126.234,126.288,126.203,126.288,126.24549999999999,126.25966666666666,126.26675,126.25325,873,2020-12-21 13:15:00
59,EURJPY_i,126.287,126.264,126.225,126.345,126.285,126.278,126.2745,126.28025,1349,2020-12-21 13:30:00
60,EURJPY_i,126.262,126.106,126.105,126.286,126.19550000000001,126.16566666666667,126.15075,126.18975,1191,2020-12-21 13:45:00
61,EURJPY_i,126.108,126.186,126.066,126.208,126.137,126.15333333333335,126.16150000000002,126.14200000000001,1552,2020-12-21 14:00:00
62,EURJPY_i,126.186,126.205,126.104,126.22,126.162,126.17633333333333,126.1835,126.17875000000001,1145,2020-12-21 14:15:00
63,EURJPY_i,126.205,126.157,126.146,126.235,126.1905,126.17933333333333,126.17375,126.18575,1037,2020-12-21 14:30:00
64,EURJPY_i,126.157,125.983,125.976,126.202,126.089,126.05366666666667,126.036,126.0795,1388,2020-12-21 14:45:00
65,EURJPY_i,125.986,126.024,125.958,126.065,126.0115,126.01566666666668,126.01775,126.00825,1497,2020-12-21 15:00:00
66,EURJPY_i,126.025,126.173,126.017,126.179,126.098,126.123,126.13550000000001,126.0985,1125,2020-12-21 15:15:00
67,EURJPY_i,126.171,126.281,126.141,126.289,126.215,126.23700000000001,126.248,126.2205,1237,2020-12-21 15:30:00
68,EURJPY_i,126.283,126.205,126.197,126.355,126.27600000000001,126.25233333333334,126.2405,126.26,1353,2020-12-21 15:45:00
69,EURJPY_i,126.208,126.357,126.19,126.37,126.28,126.30566666666668,126.3185,126.28125,1016,2020-12-21 16:00:00
70,EURJPY_i,126.356,126.418,126.356,126.476,126.416,126.41666666666667,126.417,126.4015,1094,2020-12-21 16:15:00
71,EURJPY_i,126.418,126.474,126.363,126.474,126.4185,126.437,126.44624999999999,126.43225,1202,2020-12-21 16:30:00
72,EURJPY_i,126.475,126.447,126.405,126.502,126.45349999999999,126.45133333333332,126.45025,126.45724999999999,1199,2020-12-21 16:45:00
73,EURJPY_i,126.447,126.455,126.419,126.499,126.459,126.45766666666667,126.457,126.455,1356,2020-12-21 17:00:00
74,EURJPY_i,126.455,126.476,126.424,126.519,126.4715,126.473,126.47375,126.46849999999999,1077,2020-12-21 17:15:00
75,EURJPY_i,126.474,126.42,126.417,126.474,126.44550000000001,126.43700000000001,126.43275000000001,126.44625,938,2020-12-21 17:30:00
76,EURJPY_i,126.42,126.372,126.341,126.436,126.3885,126.383,126.38025,126.39225,1129,2020-12-21 17:45:00
77,EURJPY_i,126.373,126.409,126.363,126.451,126.407,126.40766666666667,126.408,126.399,890,2020-12-21 18:00:00
78,EURJPY_i,126.407,126.383,126.319,126.421,126.37,126.37433333333333,126.3765,126.3825,907,2020-12-21 18:15:00
79,EURJPY_i,126.383,126.415,126.33,126.44,126.38499999999999,126.395,126.4,126.392,940,2020-12-21 18:30:00
80,EURJPY_i,126.415,126.502,126.415,126.541,126.47800000000001,126.486,126.49000000000001,126.46825000000001,770,2020-12-21 18:45:00
81,EURJPY_i,126.502,126.482,126.454,126.502,126.478,126.47933333333333,126.47999999999999,126.485,623,2020-12-21 19:00:00
82,EURJPY_i,126.481,126.509,126.463,126.523,126.493,126.49833333333333,126.501,126.494,605,2020-12-21 19:15:00
83,EURJPY_i,126.509,126.491,126.49,126.548,126.519,126.50966666666666,126.505,126.5095,411,2020-12-21 19:30:00
84,EURJPY_i,126.491,126.497,126.485,126.547,126.51599999999999,126.50966666666666,126.5065,126.505,587,2020-12-21 19:45:00
85,EURJPY_i,126.497,126.454,126.448,126.505,126.47649999999999,126.469,126.46525,126.476,530,2020-12-21 20:00:00
86,EURJPY_i,126.457,126.495,126.449,126.504,126.4765,126.48266666666666,126.48575,126.47625,387,2020-12-21 20:15:00
87,EURJPY_i,126.492,126.553,126.48,126.555,126.51750000000001,126.52933333333334,126.53525,126.52000000000001,590,2020-12-21 20:30:00
88,EURJPY_i,126.553,126.542,126.526,126.581,126.5535,126.54966666666667,126.54775000000001,126.5505,458,2020-12-21 20:45:00
89,EURJPY_i,126.54,126.501,126.501,126.554,126.5275,126.51866666666668,126.51425,126.52400000000002,764,2020-12-21 21:00:00
90,EURJPY_i,126.5,126.548,126.481,126.553,126.517,126.52733333333333,126.5325,126.5205,855,2020-12-21 21:15:00
91,EURJPY_i,126.548,126.54,126.521,126.593,126.557,126.55133333333333,126.5485,126.5505,716,2020-12-21 21:30:00
92,EURJPY_i,126.54,126.563,126.515,126.571,126.543,126.54966666666667,126.553,126.54725,646,2020-12-21 21:45:00
93,EURJPY_i,126.561,126.538,126.533,126.602,126.5675,126.55766666666666,126.55275,126.55850000000001,660,2020-12-21 22:00:00
94,EURJPY_i,126.538,126.522,126.514,126.54,126.527,126.52533333333334,126.5245,126.52850000000001,526,2020-12-21 22:15:00
95,EURJPY_i,126.522,126.444,126.425,126.522,126.4735,126.46366666666667,126.45875000000001,126.47825,711,2020-12-21 22:30:00
96,EURJPY_i,126.444,126.381,126.366,126.46,126.413,126.40233333333333,126.39699999999999,126.41275,728,2020-12-21 22:45:00
97,EURJPY_i,126.381,126.321,126.321,126.384,126.35249999999999,126.34199999999998,126.33675,126.35174999999998,443,2020-12-21 23:00:00
98,EURJPY_i,126.32,126.35,126.316,126.359,126.3375,126.34166666666665,126.34375,126.33624999999999,274,2020-12-21 23:15:00
99,EURJPY_i,126.351,126.392,126.341,126.398,126.36949999999999,126.377,126.38074999999999,126.37049999999999,261,2020-12-21 23:30:00
100,EURJPY_i,126.394,126.47,126.377,126.488,126.4325,126.44500000000001,126.45125000000002,126.43225000000001,590,2020-12-21 23:45:00
101,EURJPY_i,126.487,126.417,126.386,126.501,126.4435,126.43466666666666,126.43025,126.44774999999998,163,2020-12-22 00:00:00
102,EURJPY_i,126.417,126.357,126.351,126.461,126.406,126.38966666666666,126.38149999999999,126.3965,105,2020-12-22 00:15:00
103,EURJPY_i,126.416,126.38,126.348,126.416,126.382,126.38133333333333,126.381,126.39,204,2020-12-22 00:30:00
104,EURJPY_i,126.38,126.41,126.375,126.412,126.3935,126.399,126.40174999999999,126.39425,249,2020-12-22 00:45:00
105,EURJPY_i,126.41,126.517,126.377,126.521,126.449,126.47166666666665,126.48299999999999,126.45624999999998,460,2020-12-22 01:00:00
106,EURJPY_i,126.513,126.461,126.447,126.534,126.4905,126.48066666666666,126.47575,126.48875000000001,402,2020-12-22 01:15:00
107,EURJPY_i,126.461,126.466,126.421,126.467,126.444,126.45133333333332,126.455,126.45375,298,2020-12-22 01:30:00
108,EURJPY_i,126.466,126.42,126.404,126.477,126.4405,126.43366666666667,126.43025,126.44175,268,2020-12-22 01:45:00
109,EURJPY_i,126.42,126.462,126.382,126.507,126.4445,126.45033333333333,126.45325,126.44275,550,2020-12-22 02:00:00
110,EURJPY_i,126.462,126.37,126.368,126.471,126.4195,126.403,126.39475,126.41775,331,2020-12-22 02:15:00
111,EURJPY_i,126.37,126.417,126.364,126.421,126.39250000000001,126.40066666666667,126.40475,126.393,423,2020-12-22 02:30:00
112,EURJPY_i,126.417,126.368,126.335,126.418,126.3765,126.37366666666667,126.37225,126.3845,772,2020-12-22 02:45:00
113,EURJPY_i,126.368,126.38,126.353,126.408,126.3805,126.38033333333333,126.38024999999999,126.37724999999999,570,2020-12-22 03:00:00
114,EURJPY_i,126.38,126.437,126.38,126.44,126.41,126.419,126.4235,126.40925,427,2020-12-22 03:15:00
115,EURJPY_i,126.437,126.526,126.412,126.536,126.474,126.49133333333333,126.5,126.47775,666,2020-12-22 03:30:00
116,EURJPY_i,126.523,126.482,126.464,126.541,126.5025,126.49566666666665,126.49224999999998,126.5025,519,2020-12-22 03:45:00
117,EURJPY_i,126.482,126.469,126.447,126.482,126.4645,126.46600000000001,126.46675,126.47,294,2020-12-22 04:00:00
118,EURJPY_i,126.469,126.449,126.445,126.488,126.4665,126.46066666666667,126.45775,126.46275,291,2020-12-22 04:15:00
119,EURJPY_i,126.449,126.431,126.427,126.465,126.446,126.44099999999999,126.43849999999999,126.443,272,2020-12-22 04:30:00
120,EURJPY_i,126.431,126.412,126.406,126.439,126.4225,126.419,126.41725,126.422,330,2020-12-22 04:45:00
121,EURJPY_i,126.412,126.4,126.397,126.434,126.41550000000001,126.41033333333333,126.40775,126.41075000000001,367,2020-12-22 05:00:00
122,EURJPY_i,126.4,126.419,126.383,126.431,126.407,126.411,126.413,126.40825000000001,499,2020-12-22 05:15:00
123,EURJPY_i,126.419,126.454,126.411,126.457,126.434,126.44066666666667,126.444,126.43525,393,2020-12-22 05:30:00
124,EURJPY_i,126.453,126.465,126.447,126.484,126.46549999999999,126.46533333333332,126.46525,126.46224999999998,288,2020-12-22 05:45:00
125,EURJPY_i,126.465,126.447,126.436,126.476,126.456,126.45300000000002,126.45150000000001,126.45600000000002,311,2020-12-22 06:00:00
126,EURJPY_i,126.443,126.436,126.421,126.46,126.4405,126.43900000000001,126.43825000000001,126.44,385,2020-12-22 06:15:00
127,EURJPY_i,126.436,126.417,126.396,126.454,126.425,126.42233333333333,126.42099999999999,126.42575,458,2020-12-22 06:30:00
128,EURJPY_i,126.416,126.437,126.412,126.448,126.43,126.43233333333335,126.43350000000001,126.42825,405,2020-12-22 06:45:00
129,EURJPY_i,126.436,126.395,126.388,126.443,126.41550000000001,126.40866666666666,126.40525,126.41550000000001,345,2020-12-22 07:00:00
130,EURJPY_i,126.395,126.349,126.339,126.396,126.3675,126.36133333333333,126.35825,126.36975,322,2020-12-22 07:15:00
131,EURJPY_i,126.348,126.36,126.337,126.37,126.3535,126.35566666666666,126.35675,126.35375,422,2020-12-22 07:30:00
132,EURJPY_i,126.36,126.399,126.327,126.402,126.36449999999999,126.37599999999999,126.38175,126.372,472,2020-12-22 07:45:00
133,EURJPY_i,126.4,126.349,126.337,126.401,126.369,126.36233333333332,126.359,126.37174999999999,393,2020-12-22 08:00:00
134,EURJPY_i,126.349,126.386,126.348,126.426,126.387,126.38666666666666,126.38649999999998,126.37724999999999,413,2020-12-22 08:15:00
135,EURJPY_i,126.385,126.379,126.361,126.402,126.3815,126.38066666666667,126.38025,126.38175,380,2020-12-22 08:30:00
136,EURJPY_i,126.379,126.372,126.351,126.394,126.3725,126.37233333333334,126.37225000000001,126.37400000000001,492,2020-12-22 08:45:00
137,EURJPY_i,126.374,126.409,126.328,126.422,126.375,126.38633333333333,126.392,126.38325,811,2020-12-22 09:00:00
138,EURJPY_i,126.409,126.409,126.377,126.427,126.402,126.40433333333334,126.4055,126.4055,682,2020-12-22 09:15:00
139,EURJPY_i,126.41,126.433,126.397,126.466,126.4315,126.432,126.43225,126.4265,878,2020-12-22 09:30:00
140,EURJPY_i,126.433,126.337,126.329,126.451,126.38999999999999,126.37233333333332,126.36349999999999,126.38749999999999,791,2020-12-22 09:45:00
141,EURJPY_i,126.336,126.303,126.232,126.361,126.29650000000001,126.29866666666668,126.29975,126.308,974,2020-12-22 10:00:00
142,EURJPY_i,126.302,126.191,126.176,126.323,126.2495,126.23,126.22025,126.248,828,2020-12-22 10:15:00
143,EURJPY_i,126.191,126.283,126.176,126.287,126.23150000000001,126.24866666666668,126.25725000000001,126.23425,866,2020-12-22 10:30:00
144,EURJPY_i,126.283,126.349,126.261,126.373,126.31700000000001,126.32766666666667,126.333,126.3165,782,2020-12-22 10:45:00
145,EURJPY_i,126.349,126.378,126.338,126.386,126.362,126.36733333333332,126.36999999999999,126.36274999999999,845,2020-12-22 11:00:00
146,EURJPY_i,126.375,126.275,126.271,126.375,126.32300000000001,126.30700000000002,126.299,126.32400000000001,704,2020-12-22 11:15:00
147,EURJPY_i,126.275,126.287,126.259,126.322,126.29050000000001,126.28933333333335,126.28875000000002,126.28575000000001,741,2020-12-22 11:30:00
148,EURJPY_i,126.287,126.204,126.173,126.301,126.237,126.226,126.2205,126.24125000000001,997,2020-12-22 11:45:00
149,EURJPY_i,126.206,126.276,126.175,126.296,126.2355,126.24900000000001,126.25575,126.23825000000001,1091,2020-12-22 12:00:00
150,EURJPY_i,126.276,126.356,126.268,126.363,126.3155,126.329,126.33574999999999,126.31575,692,2020-12-22 12:15:00
151,EURJPY_i,126.355,126.336,126.317,126.387,126.352,126.34666666666668,126.34400000000001,126.34875000000001,632,2020-12-22 12:30:00
152,EURJPY_i,126.337,126.44,126.337,126.467,126.402,126.41466666666668,126.421,126.39525,962,2020-12-22 12:45:00
153,EURJPY_i,126.44,126.4,126.354,126.454,126.404,126.40266666666666,126.40199999999999,126.41199999999999,712,2020-12-22 13:00:00
154,EURJPY_i,126.4,126.427,126.369,126.436,126.4025,126.41066666666667,126.41475000000001,126.40800000000002,766,2020-12-22 13:15:00
155,EURJPY_i,126.426,126.499,126.404,126.51,126.457,126.471,126.47800000000001,126.45975,674,2020-12-22 13:30:00
156,EURJPY_i,126.497,126.555,126.471,126.573,126.52199999999999,126.533,126.5385,126.524,803,2020-12-22 13:45:00
157,EURJPY_i,126.555,126.601,126.525,126.601,126.563,126.57566666666666,126.582,126.5705,960,2020-12-22 14:00:00
158,EURJPY_i,126.6,126.594,126.561,126.646,126.6035,126.60033333333332,126.59875,126.60024999999999,859,2020-12-22 14:15:00
159,EURJPY_i,126.592,126.545,126.522,126.612,126.56700000000001,126.55966666666667,126.55600000000001,126.56775,862,2020-12-22 14:30:00
160,EURJPY_i,126.545,126.516,126.506,126.598,126.55199999999999,126.54,126.534,126.54125,930,2020-12-22 14:45:00
161,EURJPY_i,126.516,126.504,126.491,126.548,126.5195,126.51433333333334,126.51175,126.51475,827,2020-12-22 15:00:00
162,EURJPY_i,126.504,126.507,126.489,126.559,126.524,126.51833333333333,126.5155,126.51475,811,2020-12-22 15:15:00
163,EURJPY_i,126.507,126.589,126.507,126.612,126.5595,126.56933333333332,126.57424999999999,126.55375,965,2020-12-22 15:30:00
164,EURJPY_i,126.589,126.535,126.534,126.627,126.5805,126.56533333333334,126.55775,126.57125,889,2020-12-22 15:45:00
165,EURJPY_i,126.534,126.606,126.527,126.614,126.57050000000001,126.58233333333334,126.58825,126.57025,855,2020-12-22 16:00:00
166,EURJPY_i,126.606,126.487,126.465,126.606,126.5355,126.51933333333334,126.51124999999999,126.541,798,2020-12-22 16:15:00
167,EURJPY_i,126.487,126.444,126.428,126.578,126.503,126.48333333333333,126.4735,126.48425,1306,2020-12-22 16:30:00
168,EURJPY_i,126.446,126.449,126.437,126.532,126.4845,126.47266666666667,126.46675,126.46600000000001,1031,2020-12-22 16:45:00
169,EURJPY_i,126.449,126.469,126.418,126.511,126.4645,126.46600000000001,126.46675,126.46175000000001,1416,2020-12-22 17:00:00
170,EURJPY_i,126.468,126.452,126.421,126.485,126.453,126.45266666666667,126.4525,126.4565,1104,2020-12-22 17:15:00
171,EURJPY_i,126.452,126.394,126.394,126.469,126.4315,126.419,126.41275,126.42725,934,2020-12-22 17:30:00
172,EURJPY_i,126.393,126.223,126.148,126.425,126.28649999999999,126.26533333333333,126.25475,126.29724999999999,1552,2020-12-22 17:45:00
173,EURJPY_i,126.223,126.223,126.132,126.227,126.1795,126.194,126.20125,126.20125,1315,2020-12-22 18:00:00
174,EURJPY_i,126.223,126.178,126.137,126.23,126.18350000000001,126.18166666666667,126.18075,126.19200000000001,935,2020-12-22 18:15:00
175,EURJPY_i,126.179,126.138,126.115,126.183,126.149,126.14533333333334,126.14350000000002,126.15375,1064,2020-12-22 18:30:00
176,EURJPY_i,126.138,126.125,126.097,126.142,126.11949999999999,126.12133333333333,126.12225,126.12549999999999,952,2020-12-22 18:45:00
177,EURJPY_i,126.125,126.141,126.109,126.15,126.12950000000001,126.13333333333334,126.13525000000001,126.13125000000001,843,2020-12-22 19:00:00
178,EURJPY_i,126.143,126.168,126.123,126.179,126.15100000000001,126.15666666666668,126.15950000000001,126.15325000000001,608,2020-12-22 19:15:00
179,EURJPY_i,126.168,126.139,126.124,126.193,126.1585,126.152,126.14875,126.156,582,2020-12-22 19:30:00
180,EURJPY_i,126.139,126.173,126.128,126.177,126.1525,126.15933333333334,126.16275,126.15425,663,2020-12-22 19:45:00
181,EURJPY_i,126.175,126.123,126.113,126.178,126.1455,126.13799999999999,126.13425,126.14725,492,2020-12-22 20:00:00
182,EURJPY_i,126.121,126.101,126.097,126.138,126.1175,126.11200000000001,126.10925,126.11425,627,2020-12-22 20:15:00
183,EURJPY_i,126.101,126.059,126.055,126.129,126.09200000000001,126.08100000000002,126.0755,126.08600000000001,447,2020-12-22 20:30:00
184,EURJPY_i,126.059,126.098,126.017,126.101,126.059,126.072,126.0785,126.06875,637,2020-12-22 20:45:00
185,EURJPY_i,126.098,126.115,126.089,126.123,126.106,126.109,126.1105,126.10625,485,2020-12-22 21:00:00
186,EURJPY_i,126.115,126.097,126.071,126.115,126.09299999999999,126.09433333333332,126.09499999999998,126.09949999999999,405,2020-12-22 21:15:00
187,EURJPY_i,126.097,126.093,126.083,126.11,126.09649999999999,126.09533333333333,126.09475,126.09575,489,2020-12-22 21:30:00
188,EURJPY_i,126.091,126.054,126.05,126.092,126.071,126.06533333333334,126.0625,126.07175000000001,406,2020-12-22 21:45:00
189,EURJPY_i,126.055,126.047,126.03,126.076,126.053,126.051,126.05000000000001,126.052,525,2020-12-22 22:00:00
190,EURJPY_i,126.046,126.022,126.019,126.065,126.042,126.03533333333333,126.032,126.038,463,2020-12-22 22:15:00
191,EURJPY_i,126.021,126.03,126.007,126.033,126.02000000000001,126.02333333333335,126.025,126.02275000000002,415,2020-12-22 22:30:00
192,EURJPY_i,126.029,126.018,126.017,126.058,126.0375,126.03099999999999,126.02775,126.03049999999999,550,2020-12-22 22:45:00
193,EURJPY_i,126.02,126.015,126.01,126.075,126.0425,126.03333333333335,126.02875,126.03,453,2020-12-22 23:00:00
194,EURJPY_i,126.015,126.048,125.976,126.05,126.013,126.02466666666668,126.0305,126.02225,311,2020-12-22 23:15:00
195,EURJPY_i,126.048,126.019,126.01,126.059,126.03450000000001,126.02933333333334,126.02675,126.034,203,2020-12-22 23:30:00
196,EURJPY_i,126.021,126.034,126.003,126.045,126.024,126.02733333333333,126.029,126.02575,848,2020-12-22 23:45:00
197,EURJPY_i,126.039,126.048,126.008,126.066,126.037,126.04066666666667,126.0425,126.04025,283,2020-12-23 00:00:00
198,EURJPY_i,126.048,126.032,126.016,126.063,126.0395,126.03699999999999,126.03575,126.03975,63,2020-12-23 00:15:00
199,EURJPY_i,126.032,126.037,126.022,126.078,126.05000000000001,126.04566666666669,126.04350000000002,126.04225000000001,373,2020-12-23 00:30:00
200,EURJPY_i,126.037,126.031,126.021,126.053,126.037,126.03500000000001,126.034,126.03550000000001,293,2020-12-23 00:45:00
201,EURJPY_i,126.031,126.063,126.003,126.064,126.0335,126.04333333333334,126.04825,126.04025,298,2020-12-23 01:00:00
202,EURJPY_i,126.063,126.09,126.057,126.09,126.0735,126.079,126.08175,126.07499999999999,339,2020-12-23 01:15:00
203,EURJPY_i,126.087,126.128,126.049,126.135,126.09200000000001,126.104,126.11,126.09975,402,2020-12-23 01:30:00
204,EURJPY_i,126.128,126.142,126.088,126.154,126.121,126.128,126.1315,126.128,545,2020-12-23 01:45:00
205,EURJPY_i,126.141,126.087,126.087,126.144,126.1155,126.106,126.10125,126.11475,570,2020-12-23 02:00:00
206,EURJPY_i,126.086,126.062,126.019,126.116,126.0675,126.06566666666667,126.06475,126.07075,781,2020-12-23 02:15:00
207,EURJPY_i,126.062,126.052,126.027,126.08,126.0535,126.053,126.05275,126.05525,569,2020-12-23 02:30:00
208,EURJPY_i,126.052,125.999,125.988,126.103,126.0455,126.03000000000002,126.02225000000001,126.03550000000001,950,2020-12-23 02:45:00
209,EURJPY_i,125.999,126.027,125.925,126.039,125.982,125.997,126.0045,125.9975,894,2020-12-23 03:00:00
210,EURJPY_i,126.027,126.062,126.024,126.07,126.047,126.052,126.0545,126.04575,496,2020-12-23 03:15:00
211,EURJPY_i,126.061,126.115,126.023,126.117,126.07,126.085,126.0925,126.07900000000001,727,2020-12-23 03:30:00
212,EURJPY_i,126.115,126.101,126.084,126.117,126.10050000000001,126.10066666666667,126.10075,126.10425000000001,381,2020-12-23 03:45:00
